4;1;1073;2
2;1;976;1
5;1;3385;2
9;1;1540;3
5;2;3945;2
9;2;4889;3
2;2;533;1
10;2;9715;3
6;2;6843;2
4;2;1823;2
5;3;12559;2
6;3;7757;2
7;3;3251;2
3;3;4208;1
10;3;5201;3
4;3;20090;2
7;4;900;2
9;3;18862;3
10;4;5150;3
3;4;53;1
2;4;13493;1
5;4;7950;2
4;4;9759;2
9;4;11291;3
2;5;246;1
4;5;3333;2
9;5;5980;3
10;5;4789;3
6;5;6400;2
3;5;9455;1
7;5;8731;2
5;5;19151;2
9;6;10951;3
3;6;237;1
5;6;5400;2
4;6;7041;2
2;6;9771;1
2;7;280;1
10;6;22791;3
7;6;16671;2
6;6;20562;2
10;7;11416;3
3;7;698;1
4;7;1162;2
9;7;6392;3
5;7;4424;2
7;7;20728;2
7;8;3387;2
8;7;11748;3
4;8;5398;2
2;8;1144;1
6;8;862;2
3;8;144;1
5;8;8922;2
10;8;14176;3
9;8;14741;3
9;9;9031;3
2;9;698;1
10;9;548;3
4;9;1600;2
6;9;1410;2
5;9;1587;2
7;9;1011;2
3;9;186;1
8;9;3088;3
8;10;1818;3
6;10;1238;2
7;10;3410;2
3;10;2967;1
10;10;7307;3
4;10;9559;2
2;10;5294;1
9;10;4596;3
5;10;4435;2
7;11;1776;2
10;11;1499;3
6;11;1583;2
2;11;655;1
9;11;4312;3
4;11;4656;2
5;11;3703;2
3;11;10132;1
3;12;4821;1
8;11;13307;3
2;12;11443;1
9;12;9700;3
7;12;8999;2
4;12;13138;2
8;12;2063;3
10;12;3068;3
6;12;3170;2
4;13;1200;2
2;13;202;1
3;13;1390;1
5;13;1387;2
6;13;5175;2
10;13;2285;3
7;13;1120;2
8;13;16810;3
9;13;4250;3
9;14;1399;3
2;14;930;1
10;14;1489;3
5;14;1062;2
7;14;230;2
8;14;6429;3
6;14;1517;2
4;14;1532;2
3;14;423;1
3;15;274;1
6;15;1075;2
9;15;2857;3
2;15;1142;1
7;15;1472;2
10;15;2651;3
4;15;3253;2
8;15;5570;3
5;15;7442;2
8;16;9607;3
9;16;1685;3
5;16;9485;2
4;16;4917;2
2;16;574;1
7;16;22113;2
3;16;10835;1
6;16;5638;2
10;16;9772;3
9;17;13332;3
2;17;1314;1
4;17;685;2
3;17;7023;1
8;17;18019;3
5;17;7922;2
4;18;6965;2
5;18;6305;2
9;18;2076;3
8;18;2054;3
2;18;591;1
6;17;39882;2
7;17;41451;2
3;18;28279;1
10;17;9154;3
6;19;17916;2
2;19;10800;1
5;19;17200;2
8;19;26953;3
7;18;52122;2
7;19;27307;2
4;19;35671;2
9;19;18471;3
8;20;14353;3
6;21;5889;2
3;21;4163;1
10;20;10790;3
3;22;854;1
10;21;1740;3
6;22;16138;2
10;22;5161;3
3;23;2674;1
6;23;3046;2
3;24;37;1
2;24;197;1
6;24;6095;2
10;23;9836;3
5;24;11813;2
10;24;2577;3
5;25;2342;2
3;25;6610;1
2;25;9431;1
4;25;14411;2
2;26;7309;1
8;26;2665;3
6;25;26297;2
10;25;10348;3
6;26;9165;2
5;26;13426;2
3;26;7089;1
3;27;1209;1
10;26;1787;3
9;26;31713;3
4;26;16344;2
2;27;6681;1
9;27;6983;3
5;27;8945;2
4;27;17888;2
6;27;17140;2
10;27;6154;3
3;28;6963;1
8;27;33694;3
2;28;6701;1
6;28;6093;2
6;29;1510;2
9;28;29891;3
3;29;5083;1
8;28;31562;3
10;28;5630;3
6;30;2323;2
3;30;1145;1
5;30;7681;2
10;29;8175;3
10;30;5427;3
7;31;4897;2
5;31;6509;2
2;31;16820;1
5;32;8731;2
3;31;19548;1
6;31;31057;2
2;32;39;1
3;32;149;1
3;33;23926;1
5;33;24145;2
2;33;10365;1
2;34;7474;1
7;33;30315;2
3;34;24766;1
5;34;7152;2
7;34;21752;2
10;34;5296;3
3;35;3220;1
7;35;6744;2
6;35;8126;2
7;36;706;2
3;36;4513;1
5;35;31357;2
2;36;15823;1
4;36;6225;2
6;36;12391;2
10;35;13684;3
5;36;8755;2
2;37;307;1
5;37;10840;2
10;36;2230;3
9;36;36512;3
7;37;23059;2
6;37;15374;2
7;38;4280;2
9;37;28469;3
4;37;27420;2
5;38;14174;2
6;38;8546;2
10;37;11342;3
8;39;13839;3
2;39;11782;1
7;39;14342;2
10;38;9903;3
5;39;16763;2
9;39;12506;3
8;40;6070;3
3;39;14372;1
5;40;6051;2
2;40;6198;1
3;40;9557;1
6;40;6130;2
10;39;12712;3
7;40;7370;2
9;40;13672;3
4;40;10818;2
9;41;19501;3
6;41;15180;2
3;41;5264;1
5;41;21796;2
4;41;10264;2
7;41;7290;2
6;42;8565;2
3;42;308;1
7;42;2874;2
8;41;27072;3
8;42;17542;3
4;42;14431;2
9;42;9735;3
5;42;937;2
2;42;3704;1
10;41;9804;3
7;43;2128;2
5;43;4644;2
9;43;12121;3
4;43;8853;2
2;43;18983;1
9;44;8802;3
4;44;1056;2
8;44;14038;3
3;43;26248;1
10;42;39100;3
3;44;1166;1
5;44;2291;2
6;43;19958;2
2;45;860;1
6;44;12596;2
3;45;132;1
5;45;15422;2
9;45;13491;3
4;45;9362;2
5;46;321;2
2;46;1095;1
4;46;1017;2
7;45;26988;2
10;44;20557;3
3;46;11258;1
9;46;1513;3
8;46;4390;3
6;45;7665;2
7;46;16261;2
10;45;5149;3
3;47;474;1
8;47;1634;3
7;47;1104;2
5;47;1206;2
4;47;1755;2
2;47;310;1
9;47;1099;3
10;46;1323;3
6;46;1831;2
8;48;2064;3
2;48;3016;1
9;48;8549;3
7;48;8636;2
10;47;9017;3
3;48;6169;1
10;47;11488;3
6;47;1243;2
2;49;358;1
3;49;61;1
10;48;3831;3
6;48;4150;2
7;49;5215;2
4;48;26775;2
8;49;24430;3
4;49;23347;2
5;48;28377;2
9;50;1199;3
4;50;856;2
8;50;1046;3
10;49;2649;3
2;50;243;1
7;50;2055;2
3;50;993;1
5;50;631;2
6;49;973;2
3;51;187;1
6;50;845;2
8;51;2690;3
2;51;587;1
9;51;2455;3
10;50;4214;3
4;51;1324;2
5;51;1593;2
7;51;10175;2
7;52;1135;2
3;52;71;1
10;51;2276;3
8;52;1678;3
5;52;1718;2
6;51;1806;2
4;52;915;2
2;52;255;1
9;52;1088;3
4;53;748;2
2;53;1007;1
5;53;493;2
3;53;220;1
9;53;16199;3
7;53;6466;2
10;52;10464;3
6;52;19455;2
6;53;19180;2
5;54;17648;2
2;54;14435;1
10;53;3507;3
3;54;9828;1
7;54;12069;2
6;54;6001;2
8;55;5422;3
4;55;8760;2
2;55;6660;1
7;55;13366;2
10;54;12221;3
9;55;13030;3
5;55;11661;2
9;56;4951;3
3;56;102;1
2;56;112;1
6;55;1474;2
5;56;17131;2
8;56;4735;3
10;55;12801;3
2;57;6484;1
4;57;11223;2
9;57;11034;3
10;56;17783;3
3;57;13544;1
8;57;13340;3
7;58;7622;2
6;56;11256;2
4;58;570;2
5;57;23009;2
8;58;9695;3
5;58;2679;2
2;58;135;1
3;58;245;1
9;58;2259;3
6;57;1180;2
3;59;635;1
6;58;8091;2
10;57;12976;3
7;59;21911;2
8;59;10609;3
4;59;16108;2
9;59;19687;3
5;59;16066;2
2;60;9175;1
5;60;5777;2
4;60;4826;2
9;60;1328;3
7;60;21844;2
8;60;4378;3
10;59;4119;3
3;60;1110;1
6;59;461;2
10;60;7473;3
3;61;5289;1
7;61;6522;2
2;61;26250;1
4;61;19063;2
9;61;17018;3
5;61;11109;2
8;62;3074;3
9;62;1729;3
2;62;227;1
4;62;3747;2
3;62;3957;1
10;61;6631;3
5;62;1516;2
6;61;15993;2
2;63;10096;1
5;63;3497;2
7;62;20678;2
10;62;2301;3
9;63;1333;3
3;63;332;1
8;63;1650;3
6;62;786;2
4;63;6427;2
2;64;2683;1
6;63;874;2
5;64;12498;2
9;64;15794;3
8;64;14436;3
3;64;14141;1
10;63;11864;3
4;64;1353;2
7;64;664;2
9;65;4594;3
2;65;5814;1
6;64;9442;2
4;65;2726;2
3;65;9399;1
7;65;2518;2
10;64;2342;3
5;65;3527;2
8;65;3165;3
6;65;506;2
8;66;2315;3
2;66;409;1
4;66;2527;2
9;66;2908;3
3;66;219;1
7;66;7042;2
10;65;11758;3
5;66;10787;2
8;67;910;3
3;67;181;1
9;67;16545;3
10;66;13871;3
7;67;12583;2
3;68;5056;1
2;67;24982;1
5;67;25549;2
4;67;13596;2
2;68;5999;1
6;67;3345;2
8;68;8685;3
7;68;1131;2
4;68;902;2
5;68;1418;2
9;68;3229;3
2;69;851;1
3;69;871;1
9;69;1153;3
7;69;1623;2
8;69;2309;3
6;68;558;2
5;69;2009;2
4;69;4002;2
10;67;56556;3
10;68;11190;3
10;69;9243;3
2;70;11474;1
4;70;19448;2
5;70;12909;2
9;70;34507;3
6;69;17463;2
7;70;22190;2
6;70;6958;2
4;71;14820;2
5;71;8962;2
8;71;10090;3
2;71;7280;1
9;71;823;3
10;70;1088;3
9;72;2017;3
5;72;1525;2
4;72;1100;2
8;72;3943;3
2;72;5493;1
6;71;9698;2
10;71;9598;3
3;72;747;1
7;72;1543;2
9;73;1866;3
7;73;1417;2
6;72;6693;2
3;73;895;1
8;73;7166;3
4;73;1108;2
2;73;858;1
10;72;2248;3
5;73;4079;2
6;73;1065;2
7;74;918;2
3;74;106;1
5;74;1540;2
9;74;1905;3
8;74;1021;3
2;74;98;1
10;73;1657;3
4;74;8322;2
2;75;1078;1
4;75;1852;2
8;75;2313;3
3;75;728;1
7;75;10030;2
10;74;8355;3
6;74;6464;2
6;75;618;2
10;75;3744;3
5;75;14040;2
2;76;7489;1
5;76;3004;2
9;76;8164;3
3;76;6844;1
8;76;9954;3
7;76;8435;2
4;76;785;2
9;77;4861;3
2;77;4597;1
5;77;4724;2
3;77;12219;1
8;77;5753;3
7;77;14255;2
10;76;2763;3
6;76;2138;2
4;77;11339;2
4;78;3688;2
10;77;10190;3
7;78;9084;2
6;77;7311;2
2;78;2380;1
8;78;6757;3
3;78;4232;1
9;78;9204;3
5;78;7996;2
10;78;1679;3
2;79;108;1
6;78;649;2
4;79;2607;2
3;79;4061;1
7;79;1551;2
5;79;6672;2
3;80;619;1
6;79;7595;2
7;80;7884;2
9;79;25481;3
8;79;24517;3
5;80;1419;2
9;80;9095;3
8;80;4548;3
10;79;3567;3
4;80;1021;2
2;80;543;1
6;80;1375;2
2;81;745;1
3;81;82;1
4;81;593;2
9;81;2053;3
8;81;2635;3
5;81;1102;2
10;80;1683;3
7;81;739;2
3;82;67;1
7;82;2096;2
9;82;1982;3
2;82;846;1
8;82;4921;3
4;82;1353;2
5;82;1852;2
3;83;485;1
2;83;745;1
8;83;883;3
6;81;8531;2
10;81;9566;3
7;83;1332;2
4;83;455;2
6;82;1735;2
3;84;327;1
5;83;14646;2
6;83;9984;2
9;84;8263;3
4;84;11847;2
8;84;5477;3
5;84;4460;2
7;84;11473;2
10;83;8686;3
2;84;6709;1
8;85;10691;3
2;85;6431;1
10;84;9749;3
5;85;6766;2
4;85;9199;2
3;85;1190;1
7;85;9351;2
6;84;10764;2
9;85;1217;3
10;85;2436;3
6;85;725;2
7;86;1325;2
9;86;3007;3
2;86;903;1
4;86;5024;2
5;86;2918;2
8;86;4682;3
3;86;211;1
8;87;2037;3
2;87;1025;1
3;87;968;1
4;87;1170;2
10;86;1612;3
6;86;1519;2
5;87;1738;2
7;87;3854;2
9;87;8003;3
9;88;6199;3
10;87;1296;3
5;88;1154;2
3;88;879;1
2;88;543;1
8;88;20153;3
4;88;1407;2
7;88;4571;2
8;89;3279;3
6;87;7317;2
7;89;5708;2
3;89;563;1
4;89;6510;2
2;89;8174;1
9;89;4766;3
5;89;7152;2
10;88;15920;3
8;90;10993;3
